Posted,Title,Price,Deets,Address,URL
May 10,"Two Bedroom, Two Bathroom Fairmount Apartment",$2650,"
                    2br -
                ","729 N 20th St, Philadelphia, PA",https://philadelphia.craigslist.org/apa/d/philadelphia-two-bedroom-two-bathroom/6871906577.html
May 10,"Two Bedroom, Two Bathroom Fairmount Apartment",$2450,"
                    2br -
                ","729 N 20th St, Philadelphia, PA",https://philadelphia.craigslist.org/apa/d/philadelphia-two-bedroom-two-bathroom/6871904877.html
May 10,3 bed 1.5 bath great space original hardwood floors central air,$1400,"
                    1000ft",Point breeze,https://philadelphia.craigslist.org/apa/d/philadelphia-3-bed-15-bath-great-space/6879839934.html
May 10,"Two Bedroom, Two Bathroom Fairmount Apartment",$2400,"
                    2br -
                ",729 N,https://philadelphia.craigslist.org/apa/d/philadelphia-two-bedroom-two-bathroom/6871902994.html
May 10,"Two Bedroom, Two Bathroom Fairmount Apartment",$2400,"
                    2br -
                ","729 N 20th St, Philadelphia, PA",https://philadelphia.craigslist.org/apa/d/philadelphia-two-bedroom-two-bathroom/6871900653.html
May 10,** ENJOY ONE MONTH COMPLIMENTARY RENT ON A 13th MONTH LEASE FOR LIMITE... 1 Beds,$2705,"
                    1br -
                    532ft","Washington Square West, Philadelphia",https://philadelphia.craigslist.org/apa/d/philadelphia-enjoy-one-month/6885853579.html
May 10,"Four bedroom South Philadelphia, deck",$800,"
                    4br -
                ",South Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-four-bedroom-south/6885842059.html
May 10,Rates and Availability are subject to change on a daily basis.  Granit... 1 Beds,$2523,"
                    1br -
                    796ft","Center City, Philadelphia",https://philadelphia.craigslist.org/apa/d/philadelphia-rates-and-availability-are/6885852679.html
May 10,End Unit Newly Upgraded - Private Balcony - Pool View,$1975,"
                    2br -
                    1235ft","Eagleville, King of Prussia, Norristown",https://philadelphia.craigslist.org/apa/d/norristown-end-unit-newly-upgraded/6882495312.html
May 10,Beautiful 3 Bedroom Home! Section 8 Approved! Professionally Managed!,$795,"
                    3br -
                ",Hartville & E Allegheny,https://philadelphia.craigslist.org/apa/d/philadelphia-beautiful-3-bedroom-home/6885852040.html
May 10,✨ 3BR/2 BATH APARTMENT WITH DEN IN PENN AREA!,$2100,"
                    3br -
                    1200ft","426A N 40th Street, Philadelphia, PA",https://philadelphia.craigslist.org/apa/d/philadelphia-3br-2-bath-apartment-with/6885846225.html
May 10,"Riverfront Community! 2 Bedroom Apt, Spacious Layouts!",$1465,"
                    2br -
                ",Bensalem/ Bucks County,https://philadelphia.craigslist.org/apa/d/bensalem-riverfront-community-2-bedroom/6885851523.html
May 10,1 bedroom - Amazing location-walking distance to restaurants and bars!,$1606,"
                    1br -
                    686ft",,https://philadelphia.craigslist.org/apa/d/conshohocken-1-bedroom-amazing-location/6885851477.html
May 10,"Courtyard, Elevator, BBQ/Picnic Area",$1285,"
                    1br -
                    731ft",West Chester,https://philadelphia.craigslist.org/apa/d/west-chester-courtyard-elevator-bbq/6864433937.html
May 10,🌟 TWO BEDROOM BI-LEVEL APARTMENT LOCATED IN THE NORTHEAST!,$1200,"
                    2br -
                    850ft","3850 Woodhaven Road, Unit 1001, Philadelphia, PA",https://philadelphia.craigslist.org/apa/d/philadelphia-two-bedroom-bi-level/6885851197.html
May 10,Historic Germantown Beauty,$650,N/A,Historic Germantown,https://philadelphia.craigslist.org/apa/d/philadelphia-historic-germantown-beauty/6885841277.html
May 10,"Window Coverings, Laundry Facility, Hardwood Flooring",$1620,"
                    2br -
                ","Near Downtown Wayne, PA",https://philadelphia.craigslist.org/apa/d/wayne-window-coverings-laundry-facility/6884224520.html
May 10,2 bed 1.5 Bath at Penns Landing Square in the heart of Society Hill. T... 2 Beds,$2850,"
                    2br -
                    1230ft","Society Hill, Philadelphia",https://philadelphia.craigslist.org/apa/d/philadelphia-2-bed-15-bath-at-penns/6885849714.html
May 10,"One bedroom apartment, big closets",$550,N/A,University City,https://philadelphia.craigslist.org/apa/d/philadelphia-one-bedroom-apartment-big/6885841965.html
May 10,3 Bedroom single House available Now!,$1200,"
                    3br -
                ",Phoenixville,https://philadelphia.craigslist.org/apa/d/phoenixville-3-bedroom-single-house/6885768370.html
May 10,Beautiful 1 Bedroom in University City Available for Move-In ASAP,$2490,"
                    1br -
                    685ft",,https://philadelphia.craigslist.org/apa/d/philadelphia-beautiful-1-bedroom-in/6870882901.html
May 10,Where Luxury Meets Convenience in West Philly! Apt 218,$1150,"
                    1br -
                    510ft",West Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-where-luxury-meets/6884263631.html
May 10,Quiet 2 bd Apartment w/Off Street Parking near University City-Apt 119,$1600,"
                    2br -
                    800ft",West Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-quiet-2-bd-apartment-off/6880468659.html
May 10,Modern Living in West Philly - Apt 107!,$1350,"
                    2br -
                    610ft",University City,https://philadelphia.craigslist.org/apa/d/philadelphia-modern-living-in-west/6882536679.html
May 10,"Open-Concept, Fitness Center, Spacious Floorplans",$1420,"
                    1br -
                    748ft",Doylestown,https://philadelphia.craigslist.org/apa/d/doylestown-open-concept-fitness-center/6879949001.html
May 10,"Dishwashers / Microwaves, Furnished Apartments Available, Dog Park",$1935,"
                    3br -
                    1200ft",Near West Chester University,https://philadelphia.craigslist.org/apa/d/west-chester-dishwashers-microwaves/6885848744.html
May 10,"Riverfront Community! 1 Bedroom Apt, Spacious Layouts!",$1291,"
                    1br -
                ",Bensalem/ Bucks County,https://philadelphia.craigslist.org/apa/d/bensalem-riverfront-community-1-bedroom/6885848467.html
May 10,Near the Campus in Temple,$1200,N/A,Temple University,https://philadelphia.craigslist.org/apa/d/philadelphia-near-the-campus-in-temple/6885765326.html
May 10,"♥ Spacious apartments in West Chester, Oversized Closets, Picnic Area",$1600,"
                    2br -
                    926ft",,https://philadelphia.craigslist.org/apa/d/west-chester-spacious-apartments-in/6885733827.html
May 10,Riverfront Apartment Available August!,$1475,"
                    1br -
                    610ft","Old City, Waterfront I",https://philadelphia.craigslist.org/apa/d/philadelphia-riverfront-apartment/6885846403.html
May 10,"2 bedroom - Designer flooring throughout, Fitness Center, Business Center",$2265,"
                    2br -
                    1124ft",,https://philadelphia.craigslist.org/apa/d/paoli-2-bedroom-designer-flooring/6885846299.html
May 10,Spacious Two Bedroom Water Front Community!,$1302,"
                    2br -
                ",Northeast Philly/ State Road,https://philadelphia.craigslist.org/apa/d/philadelphia-spacious-two-bedroom-water/6885846197.html
May 10,Spacious Riverfront 2 Bd Available June!,$2090,"
                    2br -
                    1350ft","Old City, Waterfront I",https://philadelphia.craigslist.org/apa/d/philadelphia-spacious-riverfront-2-bd/6885846052.html
May 10,Oxford Circle One bedroom duplex apartment,$650,N/A,Oxford Circle,https://philadelphia.craigslist.org/apa/d/philadelphia-oxford-circle-one-bedroom/6885829851.html
May 10,Renovated Torresdale Two bedroom,$650,N/A,Torresdale,https://philadelphia.craigslist.org/apa/d/philadelphia-renovated-torresdale-two/6885830868.html
May 10,Riverfront Apartment Available NOW!,$1595,"
                    1br -
                    1015ft","Old City, Waterfront I",https://philadelphia.craigslist.org/apa/d/philadelphia-riverfront-apartment/6885845556.html
May 10,Beautiful 2BR 1.5BA Bi-level Apartment in Old City,$2350,"
                    2br -
                    1020ft","old city, chocolate works",https://philadelphia.craigslist.org/apa/d/philadelphia-beautiful-2br-15ba-bi/6885845395.html
May 10,Lovely single Home for Rent,$950,"
                    3br -
                ",East Greenville,https://philadelphia.craigslist.org/apa/d/east-greenville-lovely-single-home-for/6885772734.html
May 10,"2 bedroom - Game room, Stainless Kitchen Appliances, Resort style pool",$1835,"
                    2br -
                    1157ft",,https://philadelphia.craigslist.org/apa/d/glen-mills-2-bedroom-game-room/6881266927.html
May 10,Spacious Studio * AVAIL. NOW * Olney / Logan - FREE COMCAST CABLE * La,$932,"
                    415ft",1320 Somerville Ave. Philadelphia Pa.,https://philadelphia.craigslist.org/apa/d/philadelphia-spacious-studio-avail-now/6885844103.html
May 10,Fantastic Friday Special 2 Bedroom Apartments Starting at $695.00,$695,"
                    2br -
                    990ft",CHESTER,https://philadelphia.craigslist.org/apa/d/chester-fantastic-friday-special-2/6885844038.html
May 10,Beautiful 2BR 1.5BA Bi-level Apartment in Old City,$2350,"
                    2br -
                    1020ft","Old City, Chocolate Works",https://philadelphia.craigslist.org/apa/d/philadelphia-beautiful-2br-15ba-bi/6885844040.html
May 10,Orchard View Apartments has a 1 bedroom for rent.,$1039,"
                    1br -
                    730ft",,https://philadelphia.craigslist.org/apa/d/trenton-orchard-view-apartments-has-1/6885843366.html
May 10,Cozy Overbrook park,$575,N/A,Overbrook Park,https://philadelphia.craigslist.org/apa/d/philadelphia-cozy-overbrook-park/6885842801.html
May 10,"2 bedroom - Garages available, Private balcony/patio, Fitness Center",$1750,"
                    2br -
                    1048ft",,https://philadelphia.craigslist.org/apa/d/westtown-2-bedroom-garages-available/6884166531.html
May 10,"Large Yard, Lovely House Summerton",$800,"
                    3br -
                ",Summerton,https://philadelphia.craigslist.org/apa/d/philadelphia-large-yard-lovely-house/6885829571.html
May 10,Five bedroom Beauty Brewerytown,$1000,"
                    5br -
                ",Brewerytown,https://philadelphia.craigslist.org/apa/d/philadelphia-five-bedroom-beauty/6885829533.html
May 10,🌙 UPDATED FOUR BEDROOM HOME FOR GREAT VALUE!,$1200,"
                    4br -
                    1500ft","5737 Knox St, Philadelphia, PA",https://philadelphia.craigslist.org/apa/d/philadelphia-updated-four-bedroom-home/6885842252.html
May 10,Luxury BiLevel,$1895,"
                    1br -
                    705ft",CC,https://philadelphia.craigslist.org/apa/d/philadelphia-luxury-bilevel/6885841905.html
May 10,Phoenixville 2 Br apartment; heat included,$1395,"
                    2br -
                    1200ft",153 S Main,https://philadelphia.craigslist.org/apa/d/phoenixville-phoenixville-2-br/6885841189.html
May 10,Spacious Apartment * AVAIL. NOW * Olney *  ** FREE HEAT *Laundry Facil,$850,"
                    1br -
                    480ft",630 W. Fisher Ave. Philadelphia Pa.,https://philadelphia.craigslist.org/apa/d/philadelphia-spacious-apartment-avail/6885841115.html
May 10,2 Bedroom 2 Bath - Newly Renovated Finishes! Come in to Tour!,$1198,"
                    2br -
                    800ft",,https://philadelphia.craigslist.org/apa/d/marcus-hook-2-bedroom-2-bath-newly/6885840964.html
May 10,Beautiful & Spacious 1 Bed 1 Bath With Washer/Dryer In Home! Call Now!,$1437,"
                    1br -
                    725ft",,https://philadelphia.craigslist.org/apa/d/west-chester-beautiful-spacious-1-bed-1/6884109040.html
May 10,Renovated Duplex Apartment Chestnut Hill,$650,N/A,Chestnut Hill,https://philadelphia.craigslist.org/apa/d/philadelphia-renovated-duplex-apartment/6885832200.html
May 10,Twin House Chestnut Hill,$595,"
                    2br -
                ",Chestnut Hill,https://philadelphia.craigslist.org/apa/d/philadelphia-twin-house-chestnut-hill/6885829620.html
May 10,Right in the Heart of Narberth! Luxyry 3B w/ W/D in Unit!,$2195,"
                    3br -
                    1225ft",Narberth,https://philadelphia.craigslist.org/apa/d/merion-station-right-in-the-heart-of/6863194142.html
May 10,Six room Torresdale Twinhouse,$750,"
                    6br -
                ",Torresdale,https://philadelphia.craigslist.org/apa/d/philadelphia-six-room-torresdale/6885829493.html
May 10,Spacious Studio * AVAIL. NOW - Olney / Logan ** FREE COMCAST CABLE *,$932,"
                    415ft",1320 Somerville Ave. Philadelphia Pa.,https://philadelphia.craigslist.org/apa/d/philadelphia-spacious-studio-avail-now/6885838932.html
May 10,"2 Bed 1 Bath - Cat and Dog Friendly, Airbnb Friendly",$1360,"
                    2br -
                    945ft",,https://philadelphia.craigslist.org/apa/d/westtown-2-bed-1-bath-cat-and-dog/6882596287.html
May 10,"2 Bedroom Apt Fantastic Location! New Kitchens, Spacious Floorplans!",$1740,"
                    2br -
                ",Bryn Mawr/ Rosemont/ Main Line,https://philadelphia.craigslist.org/apa/d/bryn-mawr-2-bedroom-apt-fantastic/6885824293.html
May 10,"Affordable 2 Bedroom Apt, Spacious Floorplans Great Location",$1377,"
                    2br -
                ",Feasterville/Trevose/ Bucks County,https://philadelphia.craigslist.org/apa/d/feasterville-trevose-affordable-2/6885838177.html
May 10,*NOW LEASING* SPACIOUS STUDIO/EFFICIENCY,$745,N/A,Burholme-NE Philly,https://philadelphia.craigslist.org/apa/d/philadelphia-now-leasing-spacious/6885837967.html
May 10,Large 4 bedroom House for Rent,$1200,"
                    4br -
                ",Honey Brook,https://philadelphia.craigslist.org/apa/d/honey-brook-large-4-bedroom-house-for/6885756746.html
May 10,Spacious 3 bedroom Home available,$1200,"
                    3br -
                ",Malvern,https://philadelphia.craigslist.org/apa/d/malvern-spacious-3-bedroom-home/6885760007.html
May 10,"Exquisite Finishes, Premier Location- CALL TODAY!",$1955,"
                    2br -
                ",222 Maxwell Lane,https://philadelphia.craigslist.org/apa/d/west-chester-exquisite-finishes-premier/6872230867.html
May 10,Welcome to unit 2R at 1708 Pine Street in Rittenhouse Square,$1975,"
                    1br -
                    736ft",Rittenhouse Square Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-welcome-to-unit-2r-at-1708/6874482211.html
May 10,"A sun-filled, renovated home in Northern Liberties for rent.",$2000,"
                    3br -
                    1100ft",Northern Liberties Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-sun-filled-renovated-home/6874439217.html
May 10,Sun drenched 3 bedroom 2.5 bathroom townhouse with your own attached G,$2950,"
                    3br -
                    1527ft",Washington Square Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-sun-drenched-3-bedroom-25/6874485562.html
May 10,"Dog Park, Fitness Center, Controlled Access",$1670,"
                    2br -
                    968ft",Doylestown,https://philadelphia.craigslist.org/apa/d/doylestown-dog-park-fitness-center/6885836036.html
May 10,Sun drenched 3 bedroom 2.5 bathroom townhouse with your own attached G,$2950,"
                    3br -
                    1527ft",Washington Square Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-sun-drenched-3-bedroom-25/6870804164.html
May 10,"Incredible 2 bedroom, 2 full bath, one 1/2 bath condo with PARKING inc",$3400,"
                    2br -
                    1384ft",Rittenhouse Square Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-incredible-2-bedroom-2/6870840658.html
May 10,"Great Location! 1 Bed, Large Living Room! Tour Today",$1154,"
                    1br -
                ",Feasterville/Trevose/ Bucks County,https://philadelphia.craigslist.org/apa/d/feasterville-trevose-great-location-1/6885835973.html
May 10,"Spacious Bi-Level 2BR w/ PARKING, Deck, W/D, Closet Space",$1995,"
                    2br -
                ",2049 Bainbridge #B,https://philadelphia.craigslist.org/apa/d/philadelphia-spacious-bi-level-2br/6885835747.html
May 10,"Quaint 2-Story Single Family Home: Patio, Cozy Kitchen, BSMNT, W/D",$1650,"
                    2br -
                ",Point Breeze,https://philadelphia.craigslist.org/apa/d/philadelphia-quaint-2-story-single/6885835315.html
May 10,Charming 3 Bdrm Downingtown (+Bonus Room & Laundry!),$1595,N/A,West Chester,https://philadelphia.craigslist.org/apa/d/downingtown-charming-3-bdrm-downingtown/6885835218.html
May 10,Where Luxury and Convenience Converge,$3065,"
                    2br -
                    1452ft",Cherry Hill,https://philadelphia.craigslist.org/apa/d/cherry-hill-where-luxury-and/6885834981.html
May 10,"Apt.Lg./Renovated/Ctrl.AC/Parking""HEAT INCLUDE""Great Location!",$1100,"
                    1br -
                ",Roxborough/Manayunk,https://philadelphia.craigslist.org/apa/d/philadelphia-aptlg-renovated-ctrlac/6884271117.html
May 10,"Newly Renovated Apt./Ctr.AC/Parking""HEAT INCLUDED""Move-In Special!",$1300,"
                    2br -
                ",Roxborough/Manayunk,https://philadelphia.craigslist.org/apa/d/philadelphia-newly-renovated-apt-ctrac/6878164713.html
May 10,Newly renovated Duplex on Private setting,$995,"
                    2br -
                ",Harleysville,https://philadelphia.craigslist.org/apa/d/harleysville-newly-renovated-duplex-on/6885769220.html
May 10,Welcome Home!,$1145,"
                    1br -
                    760ft",Lansdale,https://philadelphia.craigslist.org/apa/d/lansdale-welcome-home/6885833896.html
May 10,"Spacious Apt./Parking ""Great Location"" Must See! Move-In Special!",$895,"
                    1br -
                ",ROXBOROUGH/MANAYUNK,https://philadelphia.craigslist.org/apa/d/philadelphia-spacious-apt-parking-great/6880078152.html
May 10,Great Charm! JUNE MOVE IN,$2040,"
                    3br -
                    1400ft",Graduate Hospital South Philly,https://philadelphia.craigslist.org/apa/d/philadelphia-great-charm-june-move-in/6885825211.html
May 10,Apt. W/deck Gated Building Sunny Laundry Safe  Only 4 Apts. In build,$1350,"
                    1br -
                ",1112 Pine St. CenterCity Philly,https://philadelphia.craigslist.org/apa/d/philadelphia-apt-deck-gated-building/6880668322.html
May 10,"Spacious Apt./Parking ""Great Location"" Must See! Move-In Special!",$1025,"
                    2br -
                ",ROXBOROUGH/MANAYUNK,https://philadelphia.craigslist.org/apa/d/philadelphia-spacious-apt-parking-great/6878163849.html
May 10,Spacious Riverfront 2 Bd Available June!,$2090,"
                    2br -
                    1350ft","Old City, Waterfront I",https://philadelphia.craigslist.org/apa/d/philadelphia-spacious-riverfront-2-bd/6879982662.html
May 10,"Come Visit Today, WD Included, Stainless Steel Appliances",$2064,"
                    1br -
                    668ft",Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-come-visit-today-wd/6885833237.html
May 10,"Luxurious Clubhouse, 9 Ft Ceilings, Cable Ready",$1606,"
                    1br -
                    686ft",,https://philadelphia.craigslist.org/apa/d/conshohocken-luxurious-clubhouse-9-ft/6884218300.html
May 10,Very Nice Deal! Smart Studio in Luxury Bldg - ALL UTILITIES INCLUDED!,$1050,"
                    342ft",Center City,https://philadelphia.craigslist.org/apa/d/philadelphia-very-nice-deal-smart/6885832389.html
May 10,Beautiful Setting Seven room Red Lion,$900,"
                    7br -
                ",Red Lion,https://philadelphia.craigslist.org/apa/d/philadelphia-beautiful-setting-seven/6885824733.html
May 10,**SPECIAL~$1599** NEWLY RENOVATED GEMS ON THE RIVERFRONT!!,$1599,"
                    2br -
                    1100ft",NORTHEAST PHILADELPHIA,https://philadelphia.craigslist.org/apa/d/philadelphia-special1599-newly/6885831950.html
May 10,Very chic furnished 1 bedroom apartment with separate kitchen,$1550,"
                    1br -
                    550ft",Graduate Hopsital Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-very-chic-furnished-1/6885802720.html
May 10,FOR RENT - Grad Hospital/Grays Ferry Rowhouse,$2200,"
                    2br -
                    1200ft",2432 Madison Sq,https://philadelphia.craigslist.org/apa/d/philadelphia-for-rent-grad-hospital/6885831659.html
May 10,"2BD/1BA with Soaring Ceilings, Exposed Brick & W/D in Unit",$1825,"
                    2br -
                ",Fishtown,https://philadelphia.craigslist.org/apa/d/philadelphia-2bd-1ba-with-soaring/6885831333.html
May 10,"Immediate Move in: 3BD/3BA with Natural Light, W/D & Storage",$2250,"
                    3br -
                ",West Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-immediate-move-in-3bd-3ba/6885830701.html
May 10,July Occupancy: Gigantic 3-Bedroom with Secure Off-St Parking,$2425,"
                    3br -
                ",Kensington,https://philadelphia.craigslist.org/apa/d/philadelphia-july-occupancy-gigantic-3/6885829931.html
May 10,"Each unit boasts natural light, brand new appliances and finishes",$1595,"
                    2br -
                    51100ft",North Central Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-each-unit-boasts-natural/6885797934.html
May 10,Lovely 1 Bedroom Apartment… Waiting for You to Make It Home!,$1100,"
                    1br -
                    650ft",,https://philadelphia.craigslist.org/apa/d/marcus-hook-lovely-1-bedroom-apartment/6884182746.html
May 10,Avail. Next Month: Amiable 2BD/2BA with Large Bay Windows & HW's,$1650,"
                    2br -
                ",Ludlow,https://philadelphia.craigslist.org/apa/d/philadelphia-avail-next-month-amiable/6885829182.html
May 10,"Modern Bi-Level 2 Bed, 2 Bath Passyunk Square Apt.! W/D! DW! Come see!",$1800,"
                    2br -
                    1500ft",Passyunk Square,https://philadelphia.craigslist.org/apa/d/philadelphia-modern-bi-level-2-bed-2/6885829042.html
May 10,Very chic furnished 1 bedroom apartment with separate kitchen,$1550,"
                    1br -
                    550ft",Graduate Hopsital Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-very-chic-furnished-1/6870738979.html
May 10,Beekman Place is a center city gem. All utilities included in rent and,$1675,"
                    1br -
                    600ft",Rittenhouse Square Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-beekman-place-is-center/6870736604.html
May 10,HALF MONTH FREE Special for a limited time! BRAND NEW LOFT STYLE LUXUR,$1795,"
                    2br -
                    990ft",East Falls Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-half-month-free-special/6885816149.html
May 10,Gorgeous 2 Bedroom 2 Bathroom!!!!!,$1655,"
                    2br -
                    1037ft","Levittown, PA",https://philadelphia.craigslist.org/apa/d/levittown-gorgeous-2-bedroom-2-bathroom/6885828558.html
May 10,1BDR Available in Art Museum Area!,$1395,"
                    1br -
                    535ft",Art Museum,https://philadelphia.craigslist.org/apa/d/philadelphia-1bdr-available-in-art/6885828211.html
May 10,"Duplex apartment, hardwood floorings",$575,N/A,Rhawnhurst,https://philadelphia.craigslist.org/apa/d/philadelphia-duplex-apartment-hardwood/6885815612.html
May 10,"Beautiful Two Bedroom Apartment, Perfect Location!",$2255,"
                    2br -
                ",Bala Cynwyd/Lower Merion/ Main Line,https://philadelphia.craigslist.org/apa/d/bala-cynwyd-beautiful-two-bedroom/6885827619.html
May 10,Large 2bed renovated bright West Philly Mantua,$935,"
                    2br -
                    950ft",40th/Parrish W Philly,https://philadelphia.craigslist.org/apa/d/philadelphia-large-2bed-renovated/6868444376.html
May 10,3BR cottage with Romantic fireplace,$1500,"
                    3br -
                ",Haverford,https://philadelphia.craigslist.org/apa/d/bryn-mawr-3br-cottage-with-romantic/6885767378.html
May 10,"A sun-filled, renovated home in Northern Liberties for rent.",$2000,"
                    3br -
                    1100ft",Northern Liberties Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-sun-filled-renovated-home/6885726714.html
May 10,"Renovated 1 bedroom, ONLY 1 LEFT!!!",$1666,"
                    1br -
                    600ft",,https://philadelphia.craigslist.org/apa/d/conshohocken-renovated-1-bedroom-only-1/6885826274.html
May 10,"Lawndale Duplex apartment, large kitchen",$495,N/A,Lawndale,https://philadelphia.craigslist.org/apa/d/philadelphia-lawndale-duplex-apartment/6885813847.html
May 10,"Passyunk Home, a lovely home",$750,N/A,Passyunk,https://philadelphia.craigslist.org/apa/d/philadelphia-passyunk-home-lovely-home/6885742758.html
May 10,Gorgeous Bi-level 2BR/2BA apartment with Private Rooftop available NOW,$1700,"
                    2br -
                    1300ft",Franklin and Master st,https://philadelphia.craigslist.org/apa/d/philadelphia-gorgeous-bi-level-2br-2ba/6881058029.html
May 10,"Close to Schools, Dishwasher, Extra Storage",$1885,"
                    3br -
                    1175ft",,https://philadelphia.craigslist.org/apa/d/westtown-close-to-schools-dishwasher/6869971500.html
May 10,"Welcome to TEMPLE LOFTS, a gated, newly renovated community",$1095,"
                    1br -
                    51100ft",North Central Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-welcome-to-temple-lofts/6885802501.html
May 10,2BDr Available in Art museum Area!,$1740,"
                    2br -
                    898ft",Art Museum,https://philadelphia.craigslist.org/apa/d/philadelphia-2bdr-available-in-art/6885824945.html
May 10,One bed Private apartment with Beautiful hardwood floors,$595,"
                    1br -
                ",Drexel Hill,https://philadelphia.craigslist.org/apa/d/drexel-hill-one-bed-private-apartment/6885721645.html
May 10,"Oversized Closets, Extra Storage in Laundry Area, Near Main Line",$1360,"
                    1br -
                    846ft","East Norriton, Near Plymouth Meeting / Norristown / King of",https://philadelphia.craigslist.org/apa/d/norristown-oversized-closets-extra/6885823886.html
May 10,Sunny and Big Rhawnhurst apartment,$600,N/A,Rhawnhurst,https://philadelphia.craigslist.org/apa/d/philadelphia-sunny-and-big-rhawnhurst/6885812482.html
May 10,2 bedroom Duplex in Prime location,$875,"
                    2br -
                ",Drexel Hill,https://philadelphia.craigslist.org/apa/d/drexel-hill-2-bedroom-duplex-in-prime/6885727951.html
May 10,"Wood Plank Flooring, Billiards/Poker Room, Ice Maker",$1645,"
                    1br -
                    737ft",,https://philadelphia.craigslist.org/apa/d/conshohocken-wood-plank-flooring/6885823696.html
May 10,"♥ West Chester Apartment Homes, Individual Intrusion Alarms, Dog Park",$1650,"
                    1br -
                    835ft",,https://philadelphia.craigslist.org/apa/d/west-chester-west-chester-apartment/6885802809.html
May 10,Just a few blocks away from all the good things Center City has to off,$1450,"
                    450ft",Graduate Hopsital Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-just-few-blocks-away-from/6885802819.html
May 10,Unique loft space in the heart of Queen Village with laundry and parki,$1295,"
                    450ft",Queen Village Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-unique-loft-space-in-the/6870729746.html
May 10,Gorgeous 2-Bed/1-Bath in Modern Building with Elevator & W/D,$1925,"
                    2br -
                ",Fishtown,https://philadelphia.craigslist.org/apa/d/philadelphia-gorgeous-2-bed-1-bath-in/6885822987.html
May 10,Fantastic 2BD with Granite & Central A/C - Available Early June,$1600,"
                    2br -
                ",Northern Liberties,https://philadelphia.craigslist.org/apa/d/philadelphia-fantastic-2bd-with-granite/6885822809.html
May 10,Wonderful apartment in Historic area,$875,"
                    1br -
                ",Olde City,https://philadelphia.craigslist.org/apa/d/philadelphia-wonderful-apartment-in/6885741695.html
May 10,Radiant 3BD with Outdoor Space Available Now - Point Breeze,$1500,"
                    3br -
                    1092ft",Point Breeze,https://philadelphia.craigslist.org/apa/d/philadelphia-radiant-3bd-with-outdoor/6885822714.html
May 10,Juniata Park Two bedroom duplex apartment,$750,N/A,Juniata Park,https://philadelphia.craigslist.org/apa/d/philadelphia-juniata-park-two-bedroom/6885816438.html
May 10,COURTYARDS AT BENSALEM,$980,"
                    1br -
                    700ft",Bensalem,https://philadelphia.craigslist.org/apa/d/bensalem-courtyards-at-bensalem/6885822474.html
May 10,2Bdr Available in Art Museum Area!,$1740,"
                    2br -
                    888ft",Art Museum,https://philadelphia.craigslist.org/apa/d/philadelphia-2bdr-available-in-art/6885822050.html
May 10,Beautiful Community at A Convenient Location!,$1334,"
                    1br -
                    800ft",Chadds Ford,https://philadelphia.craigslist.org/apa/d/chadds-ford-beautiful-community-at/6885821671.html
May 10,"One Bedroom w/ Den,  Fitness Center, Cyber Cafe",$1444,"
                    1br -
                    967ft",,https://philadelphia.craigslist.org/apa/d/glenmoore-one-bedroom-den-fitness/6884245059.html
May 10,"Large, 1 bedroom apartment for rent.",$1039,"
                    1br -
                    730ft",,https://philadelphia.craigslist.org/apa/d/trenton-large-1-bedroom-apartment-for/6884213741.html
May 10,Rittenhouse Square area Two plus bedroom,$550,"
                    2br -
                ",Rittenhouse Square,https://philadelphia.craigslist.org/apa/d/philadelphia-rittenhouse-square-area/6885800397.html
May 10,Two Bedroom Loft! Available Mid August!,$1895,"
                    2br -
                    1640ft",Northern Liberties/South Kensington,https://philadelphia.craigslist.org/apa/d/philadelphia-two-bedroom-loft-available/6884221643.html
May 10,"2 Bed 1 Bath - BBQ/Picnic Area, Airbnb Friendly",$1245,"
                    2br -
                    877ft",,https://philadelphia.craigslist.org/apa/d/bensalem-2-bed-1-bath-bbq-picnic-area/6884237166.html
May 10,"Frankford area, a nice location",$575,N/A,Frankford,https://philadelphia.craigslist.org/apa/d/philadelphia-frankford-area-nice/6885814800.html
May 10,"Now Available, Beautiful Finishes, Easy Access to Route 222",$1650,"
                    2br -
                    1163ft","East Norriton, Near Plymouth Meeting / Norristown / King of",https://philadelphia.craigslist.org/apa/d/norristown-now-available-beautiful/6885819654.html
